dataset,seed,pipe,M1_nll,M2_mmd,M3_marg_w1,M4_c2st,acc,f1,ece
adult,42,knn+winsor+zscore,0.3812146186828613,0.0222521166237732,0.4133989481646654,0.4783536908079032,0.8144078144078144,0.6976097940147687,0.023820540261647
adult,42,knn+winsor+yeojohnson,0.3829455971717834,0.0342647652978952,0.4284479239100269,0.4805621276927748,0.8070818070818071,0.684107997265892,0.0307279254636194
adult,42,knn+winsor+yeojohnson+zscore,0.382698118686676,0.0217481607120003,0.4037056708063078,0.4795935760526725,0.8131868131868132,0.6933387499785864,0.0243051827899993
adult,42,knn+quantile,0.3761634826660156,0.005371880826277,0.3920016152860106,0.4798251538178278,0.818070818070818,0.7113448151065506,0.032217354928763
adult,42,knn+quantile+zscore,0.3761367499828338,0.0053718808572881,0.3920016177003678,0.4798251538178278,0.8168498168498168,0.7087205993930197,0.0410491942049382
adult,42,knn+winsor+quantile,0.3835907876491546,0.0439618215212573,0.5018182322014845,0.4775685129775484,0.8192918192918193,0.7041011619958988,0.0368829180323888
adult,42,knn+winsor+quantile+zscore,0.3829241693019867,0.0439618215212573,0.5018182322014845,0.4775685129775484,0.8131868131868132,0.6948651077165837,0.0299530147196172
adult,1,mean,0.3389349281787872,0.0087853933169053,0.4280182697539559,0.4904911486108067,0.8290598290598291,0.7319224150830466,0.0258946386012402
adult,1,mean+zscore,0.3392859399318695,0.0087853935850888,0.428018272361334,0.4904911486108067,0.8290598290598291,0.7319224150830466,0.0222429615674001
adult,1,mean+winsor,0.3679443001747131,0.0126354923336481,0.4049178067277662,0.4995798304711613,0.8131868131868132,0.7116495806150979,0.0259799410717536
adult,1,mean+winsor+zscore,0.3660308122634887,0.0126354923336481,0.4049178067277662,0.4995798304711613,0.8095238095238095,0.7040033361134279,0.0269801896861475
adult,1,mean+winsor+yeojohnson,0.3674601316452026,0.0308048027425004,0.4608772087752868,0.4997035705216413,0.8083028083028083,0.6944037113705881,0.0340324808389712
adult,1,mean+winsor+yeojohnson+zscore,0.3661399483680725,0.0119450988590563,0.3963948207499736,0.4982256471877961,0.8144078144078144,0.7115929941618016,0.0309403941890404
adult,1,mean+quantile,0.3403088450431824,0.0034991223907274,0.3625246076683152,0.4933545629516325,0.8376068376068376,0.7470702013880988,0.0439361881132673
adult,1,mean+quantile+zscore,0.3399491906166076,0.0034991224573426,0.3625246085475265,0.4933545629516325,0.8363858363858364,0.7457464553794829,0.0421748554313576
adult,1,mean+winsor+quantile,0.3688268065452575,0.0150007661090212,0.4674414969620157,0.4987946526408064,0.811965811965812,0.7091136367829665,0.0273905077696719
adult,1,mean+winsor+quantile+zscore,0.3677908778190613,0.0150007661090211,0.4674414969620157,0.4987946526408064,0.8107448107448108,0.7078802940871907,0.0307512649395235
adult,1,median,0.3457675874233246,0.0089927713616129,0.4567649248323835,0.4918811121497324,0.8241758241758241,0.7190394511149227,0.0342698404349395
adult,1,median+zscore,0.3452721238136291,0.0089927714063274,0.456764923127617,0.4918811121497324,0.8253968253968254,0.7229685138270922,0.0332596891528957
adult,1,median+winsor,0.3815681040287018,0.0490305651665917,0.5045464986313529,0.5036210115575196,0.8107448107448108,0.6968528287288331,0.0221142055641891
adult,1,median+winsor+zscore,0.3809536099433899,0.0490305651665917,0.5045464986313529,0.5036210115575196,0.8095238095238095,0.6926799699809494,0.0215829354648333
adult,1,median+winsor+yeojohnson,0.3803147673606872,0.047597974185818,0.4983900677828329,0.5034540370315707,0.8131868131868132,0.6978552052564952,0.0250666176443134
adult,1,median+winsor+yeojohnson+zscore,0.3817008137702942,0.047597974185818,0.4983900677828329,0.5034540370315707,0.8083028083028083,0.6884324334802531,0.0270133971149085
adult,1,median+quantile,0.3580400943756103,0.0065935650347694,0.4535373056602674,0.4894803563912233,0.8144078144078144,0.7048368740515933,0.0289830860200819
adult,1,median+quantile+zscore,0.3606866896152496,0.0065935648920569,0.4535373032478945,0.4894798594432294,0.8168498168498168,0.7114408929477423,0.0263506387325142
adult,1,median+winsor+quantile,0.3843604326248169,0.0602340092604416,0.5590715230094976,0.5025808994062962,0.8058608058608059,0.6934136952759891,0.0225963933127267
adult,1,median+winsor+quantile+zscore,0.3860155344009399,0.0602340092604414,0.5590715230094976,0.5025808994062962,0.8046398046398047,0.6907625214748249,0.0251839306473877
adult,1,knn,0.3501942455768585,0.0075778342627745,0.4078363028903386,0.4931781464137996,0.8205128205128205,0.7204460120605303,0.0347824135979453
adult,1,knn+zscore,0.3494978845119476,0.0075778340572428,0.407836302077975,0.4931781464137996,0.8241758241758241,0.7267723102585488,0.0323914893526443
adult,1,knn+winsor,0.3693452775478363,0.0128293362156381,0.4077953669512579,0.4978275918446859,0.8046398046398047,0.6991293486646339,0.031122910015749
adult,1,knn+winsor+zscore,0.368739902973175,0.0128293491328742,0.407795372294972,0.4978285857406736,0.8095238095238095,0.7026531372183951,0.0290853011448013
adult,1,knn+winsor+yeojohnson,0.3674951493740082,0.0316153725386089,0.4318457241589595,0.499695619353739,0.8095238095238095,0.7040033361134279,0.0291605965849535
adult,1,knn+winsor+yeojohnson+zscore,0.3679487705230713,0.0126583547897047,0.3988478624975812,0.497841009440521,0.8083028083028083,0.6986747905559787,0.0302606893837524
adult,1,knn+quantile,0.3557380735874176,0.004595224985962,0.3941842761172012,0.4924183129311335,0.8131868131868132,0.7129311233548299,0.0300451400661351
adult,1,knn+quantile+zscore,0.3553842306137085,0.0045952248330514,0.3941842771832117,0.4924183129311335,0.818070818070818,0.7191881536709123,0.0261598209758381
adult,1,knn+winsor+quantile,0.3715870380401611,0.0397267581795123,0.5039406516138919,0.4988473291281594,0.8083028083028083,0.7080054773242862,0.0325676664910182
adult,1,knn+winsor+quantile+zscore,0.3707639873027801,0.0397267581795124,0.5039406516138919,0.4988473291281594,0.8058608058608059,0.7029881145979924,0.0326177508403093
adult,2,mean,0.3423808813095093,0.0085891922380315,0.4254678450478407,0.4639546226847814,0.8534798534798534,0.7792135437259624,0.0170136776744809
adult,2,mean+zscore,0.3422743380069732,0.0085891919933552,0.4254678445313493,0.4639546226847814,0.8534798534798534,0.781074578989575,0.0208702595388205
adult,2,mean+winsor,0.3571155667304992,0.0129008721037559,0.4059792502091986,0.4790991127987465,0.8412698412698413,0.7608146723697926,0.0218949218954941
adult,2,mean+winsor+zscore,0.3568284511566162,0.0129008721037559,0.4059792502091988,0.4790991127987465,0.8424908424908425,0.7600809335976619,0.0236677631499275
adult,2,mean+winsor+yeojohnson,0.357331246137619,0.0121503505320221,0.3967826808472198,0.4799697656840513,0.833943833943834,0.7476117103235747,0.0138406486447186
adult,2,mean+winsor+yeojohnson+zscore,0.3582498431205749,0.0121503505319633,0.3967826808470591,0.4799697656840513,0.8412698412698413,0.7576923076923077,0.0229002110687367
adult,2,mean+quantile,0.3508484065532684,0.0031990064514894,0.3593884213487354,0.4613068837733062,0.8485958485958486,0.7728216324558421,0.018633265271146
adult,2,mean+quantile+zscore,0.3521371483802795,0.0031990063874828,0.3593884168721259,0.4613068837733062,0.8461538461538461,0.7720336137424006,0.0159307370401272
adult,2,mean+winsor+quantile,0.358271062374115,0.015378787133208,0.4642425935484677,0.4774537179909585,0.8388278388278388,0.7611780715396579,0.0261316775402306
adult,2,mean+winsor+quantile+zscore,0.3572649359703064,0.015378787133208,0.4642425935484677,0.4774537179909585,0.8388278388278388,0.7601863354037267,0.0241323966391939
adult,2,median,0.3490544557571411,0.0087492301523627,0.4551446916347778,0.4646200360486075,0.8461538461538461,0.7701283079390537,0.0186438736607012
adult,2,median+zscore,0.3482554852962494,0.0087492303326318,0.4551446894440303,0.4646200360486075,0.8498168498168498,0.7751290802876041,0.0226206852985097
adult,2,median+winsor,0.3689441084861755,0.0501471552958006,0.5047548468091587,0.4829469811154793,0.8315018315018315,0.747172461926663,0.0309626438242175
adult,2,median+winsor+zscore,0.3680348992347717,0.0501471552958006,0.5047548468091586,0.4829469811154793,0.8278388278388278,0.7433007084410518,0.0284341113762395
adult,2,median+winsor+yeojohnson,0.3692524135112762,0.0486420250139342,0.4984465548095496,0.4819138262361706,0.8266178266178266,0.7420186335403727,0.0220154697059566
adult,2,median+winsor+yeojohnson+zscore,0.3681002557277679,0.0486420250139342,0.4984465548095496,0.4819138262361706,0.8241758241758241,0.7383850931677018,0.0250166249216985
adult,2,median+quantile,0.3623526692390442,0.006748540887467,0.4517636342660456,0.4634248761232888,0.8449328449328449,0.7706969720351406,0.0318900255056527
adult,2,median+quantile+zscore,0.3623914420604706,0.0067485408774162,0.4517636349726323,0.4634248761232888,0.8437118437118437,0.769364802787898,0.025349593424535
adult,2,median+winsor+quantile,0.3697243332862854,0.062660363010546,0.5559749700188467,0.4792009871374951,0.8278388278388278,0.7474858795977407,0.0226441862673404
adult,2,median+winsor+quantile+zscore,0.3687911331653595,0.062660363010546,0.5559749700188467,0.4792009871374951,0.8266178266178266,0.7441390780928243,0.014865690244132
adult,2,knn,0.3538068532943725,0.006915661412056,0.4012922751430593,0.4635456344858054,0.8437118437118437,0.7654932980189337,0.0337114366128476
adult,2,knn+zscore,0.3532856702804565,0.006915661237323,0.4012922721482939,0.4635456344858054,0.8424908424908425,0.7631594875416121,0.0259067438024303
adult,2,knn+winsor,0.3681576550006866,0.020806617100456,0.4120009593141093,0.4820743404381988,0.833943833943834,0.7508366291451172,0.0220214988722469
adult,2,knn+winsor+zscore,0.3677576184272766,0.020806617442402,0.4120009592235675,0.4820743404381988,0.833943833943834,0.7508366291451172,0.0185201221915536
adult,2,knn+winsor+yeojohnson,0.3675454258918762,0.0327107158687784,0.4288856448450732,0.4820122219389618,0.8302808302808303,0.7469418331440156,0.0188879401255876
adult,2,knn+winsor+yeojohnson+zscore,0.3675941824913025,0.0204073785448015,0.4033945725519077,0.4821786995169169,0.8290598290598291,0.7456521739130435,0.019037224798121
adult,2,knn+quantile,0.3572662770748138,0.0045284649377731,0.3901924761871704,0.4659016649248639,0.8449328449328449,0.7687885813617984,0.0228446477498763
adult,2,knn+quantile+zscore,0.3573035299777984,0.0045284650347058,0.3901924723249756,0.4659016649248639,0.8437118437118437,0.7674534161490683,0.0204622692386454
adult,2,knn+winsor+quantile,0.3650017380714416,0.0411342901372407,0.4994282064668033,0.4817458578142339,0.8302808302808303,0.7540301409820127,0.023703319321913
adult,2,knn+winsor+quantile+zscore,0.3657207190990448,0.0411342901372407,0.4994282064668033,0.4817458578142339,0.8266178266178266,0.7472222222222222,0.0204053307190919
adult,3,mean,0.3477232456207275,0.0085597676702936,0.4272053700406178,0.4727217791930856,0.8449328449328449,0.773471614531722,0.0263370230375483
adult,3,mean+zscore,0.3476614356040954,0.0085597676278086,0.4272053705814734,0.4727217791930856,0.8473748473748474,0.7770389906808288,0.0286827641237931
adult,3,mean+winsor,0.3712109327316284,0.0083186047663976,0.3922115082478643,0.4777021919879063,0.8290598290598291,0.7546644984594317,0.0190175698935912
adult,3,mean+winsor+zscore,0.369607150554657,0.0083186047663976,0.3922115082478644,0.4777021919879063,0.8266178266178266,0.7501933188988555,0.0227008219603653
adult,3,mean+winsor+yeojohnson,0.3685587048530578,0.0072100190956191,0.3837675553367936,0.4771371621188471,0.8253968253968254,0.7489221943287376,0.0202043648167844
adult,3,mean+winsor+yeojohnson+zscore,0.3704532980918884,0.0072100191004599,0.3837675553440531,0.4771371621188471,0.8241758241758241,0.7466749149396845,0.0185248676382723
adult,3,mean+quantile,0.3558005392551422,0.0028085251596117,0.3577913516021548,0.4821145932257042,0.8376068376068376,0.7637142974900053,0.0182901439649281
adult,3,mean+quantile+zscore,0.3557552993297577,0.002808525152061,0.3577913509628513,0.4821145932257042,0.8376068376068376,0.7646475449684005,0.0183357380976461
adult,3,mean+winsor+quantile,0.3760930299758911,0.0098005353433515,0.4644805921169317,0.4818646283847749,0.8217338217338217,0.7401017214397496,0.0180628408151377
adult,3,mean+winsor+quantile+zscore,0.3758881688117981,0.0098005353433515,0.4644805921169318,0.4818646283847749,0.8229548229548229,0.7413652291897613,0.021556117522993
adult,3,median,0.3521570563316345,0.0087989104943997,0.4569921855117838,0.4717577000849284,0.8498168498168498,0.777000777000777,0.0373661270653954
adult,3,median+zscore,0.3513433933258056,0.0087989106252582,0.4569921864008407,0.4717577000849284,0.8461538461538461,0.7701283079390537,0.0368157991268405
adult,3,median+winsor,0.3742381036281585,0.0495219771226407,0.5071804516982465,0.4802078037731274,0.8351648351648352,0.7542240825499432,0.0240070569500672
adult,3,median+winsor+zscore,0.3745912313461303,0.0495219771226407,0.5071804516982465,0.4802078037731274,0.8302808302808303,0.7469418331440156,0.0200612323770301
adult,3,median+winsor+yeojohnson,0.3752092123031616,0.0481020530141511,0.5013728273104513,0.4793113095921399,0.8302808302808303,0.745877578536398,0.0207850625226785
adult,3,median+winsor+yeojohnson+zscore,0.3732766211032867,0.0481020530141511,0.5013728273104513,0.4793113095921399,0.833943833943834,0.7518845228548516,0.0236113505922394
adult,3,median+quantile,0.3646456599235534,0.0064474159669041,0.4536449992748084,0.4732127638110543,0.8485958485958486,0.7765721527007762,0.0478957347817473
adult,3,median+quantile+zscore,0.3648409247398376,0.0064474158562652,0.4536449999374703,0.4732127638110543,0.8473748473748474,0.775229710296071,0.0464588291624672
adult,3,median+winsor+quantile,0.3787921071052551,0.0593157454014152,0.5670153963166491,0.4835487851360867,0.8302808302808303,0.7490305441959415,0.0242242822571406
adult,3,median+winsor+quantile+zscore,0.3784375786781311,0.059315745401415,0.5670153963166491,0.4835487851360867,0.833943833943834,0.7518845228548516,0.0259980143062651
adult,3,knn,0.34699746966362,0.0066059202245976,0.4024129653382598,0.4741485168835596,0.8473748473748474,0.7743080433416739,0.0272995515911861
adult,3,knn+zscore,0.3463717401027679,0.0066059202379615,0.4024129654006629,0.4741485168835596,0.8461538461538461,0.7729684777443371,0.0275562048249483
adult,3,knn+winsor,0.3700139224529266,0.0124873053815561,0.4036906566778263,0.4792044657734524,0.8229548229548229,0.7349082653796959,0.0192391541996863
adult,3,knn+winsor+zscore,0.3694596588611603,0.0124873254683394,0.4036906626526741,0.4792084413574035,0.8266178266178266,0.7409382518043304,0.0170497013681246
adult,3,knn+winsor+yeojohnson,0.3695443868637085,0.0316006118830577,0.4285298966070809,0.4809472623880438,0.8229548229548229,0.7371147371147371,0.0172747759300856
adult,3,knn+winsor+yeojohnson+zscore,0.3700536787509918,0.0121573930560603,0.3941857463825901,0.4782349202373622,0.8290598290598291,0.7445870088211708,0.0185106610640501
adult,3,knn+quantile,0.3598068058490753,0.0039989339627771,0.3911901170178399,0.4730820664886599,0.8376068376068376,0.7637142974900053,0.020464050245809
adult,3,knn+quantile+zscore,0.3607240319252014,0.0039989341154358,0.391190115870698,0.4730820664886599,0.8424908424908425,0.7708206344075992,0.0345435712363693
adult,3,knn+winsor+quantile,0.3708829879760742,0.0409257439668127,0.5015643220564413,0.4832322292639753,0.8327228327228328,0.7505829578469794,0.0201701878482459
adult,3,knn+winsor+quantile+zscore,0.3709373474121094,0.0409257439668128,0.5015643220564413,0.4832322292639753,0.833943833943834,0.7518845228548516,0.0271020175045372
adult,4,mean,0.3517200350761413,0.0082305515750296,0.4262850377758312,0.489961898997308,0.8363858363858364,0.7585537779185807,0.0113763827398437
adult,4,mean+zscore,0.3504394590854645,0.0082305519783949,0.4262850378266978,0.489961898997308,0.8351648351648352,0.7562526868090078,0.0141571977781871
adult,4,mean+winsor,0.3807898461818695,0.0129054170879732,0.4147883218684168,0.4918448349461781,0.811965811965812,0.7258607198748044,0.009825981361962
adult,4,mean+winsor+zscore,0.3799204230308532,0.0129054170879731,0.4147883218684169,0.4918448349461781,0.8083028083028083,0.7232661494259058,0.0165057990868304
adult,4,mean+winsor+yeojohnson,0.3797662556171417,0.0123352645809075,0.4056369805223951,0.4906188642452379,0.8083028083028083,0.7210762759844425,0.0190374137281061
adult,4,mean+winsor+yeojohnson+zscore,0.3801500499248504,0.0123352645809781,0.4056369805219309,0.4906188642452379,0.8083028083028083,0.7232661494259058,0.0171005881604112
adult,4,mean+quantile,0.3561819493770599,0.0032232418094987,0.3616681998602473,0.489263190117891,0.8400488400488401,0.7699916605389135,0.0224224524038033
adult,4,mean+quantile+zscore,0.3555798530578613,0.0032232419116792,0.3616682037735207,0.489263190117891,0.8412698412698413,0.7721884628551865,0.0206009453032916
adult,4,mean+winsor+quantile,0.3815611004829407,0.014648248454551,0.4764470019555391,0.4994734836004677,0.8131868131868132,0.7292561983471074,0.0241165150943984
adult,4,mean+winsor+quantile+zscore,0.3808076679706573,0.014648248454551,0.4764470019555391,0.4994734836004677,0.811965811965812,0.7269479900933511,0.0153340672544216
adult,4,median,0.3521988093852997,0.0083765581810231,0.4548445878234299,0.4886926938208988,0.8327228327228328,0.7505829578469794,0.0272547532787253
adult,4,median+zscore,0.3524267971515655,0.0083765582524641,0.4548445894515208,0.4886926938208988,0.8290598290598291,0.7435082947082088,0.0221358930671607
adult,4,median+winsor,0.3817410767078399,0.0325505600826502,0.4776177266499292,0.4956792856670757,0.8083028083028083,0.7188317950130871,0.0163051791680165
adult,4,median+winsor+zscore,0.3804081380367279,0.0325505600826503,0.4776177266499292,0.4956792856670757,0.8070818070818071,0.7187402190923318,0.0153390977699969
adult,4,median+winsor+yeojohnson,0.381037026643753,0.0322914189407782,0.4711738347865588,0.493923071456649,0.8034188034188035,0.7128262199969074,0.024736393356789
adult,4,median+winsor+yeojohnson+zscore,0.3815786838531494,0.0322914189405566,0.4711738347868138,0.493923071456649,0.8083028083028083,0.7210762759844425,0.0186869546461745
adult,4,median+quantile,0.3653973639011383,0.0066491708530138,0.4511514536915437,0.4843831608178372,0.8266178266178266,0.7420186335403727,0.0124520314482105
adult,4,median+quantile+zscore,0.3654821813106537,0.0066491710534737,0.4511514507070492,0.4843831608178372,0.8278388278388278,0.7454194728894081,0.0117373628057403
adult,4,median+winsor+quantile,0.3821809887886047,0.0386712097874539,0.5381486982278112,0.5018488950112882,0.8156288156288156,0.7295770767323322,0.0231093227208315
adult,4,median+winsor+quantile+zscore,0.3820138275623321,0.0386712097874539,0.5381486982278112,0.5018488950112882,0.8131868131868132,0.724881165402391,0.0150735117722489
adult,4,knn,0.3671588003635406,0.0068038906824765,0.4038287584486003,0.4895931635858375,0.8253968253968254,0.7385647030985966,0.0171411307449014
adult,4,knn+zscore,0.3662245869636535,0.0068038907610648,0.4038287544278375,0.4895931635858375,0.8205128205128205,0.7323773343321603,0.0205882789887788
adult,4,knn+winsor,0.3875823318958282,0.0207886972834495,0.4143051411840996,0.4937759748504559,0.8070818070818071,0.7153096784413115,0.0222572488516969
adult,4,knn+winsor+zscore,0.3870694637298584,0.0207886975374311,0.4143051411204847,0.4937759748504559,0.8070818070818071,0.7187402190923318,0.0253897538551917
adult,4,knn+winsor+yeojohnson,0.3864049017429352,0.0322424301737364,0.4292775745635836,0.4969688657112345,0.8107448107448108,0.7201419737436756,0.0238332602858397
adult,4,knn+winsor+yeojohnson+zscore,0.3861461877822876,0.0204923901682493,0.404355870078157,0.4923825326755729,0.8107448107448108,0.7235283484442276,0.0193635590638287
adult,4,knn+quantile,0.3805601000785827,0.0045266338856698,0.3908770667533984,0.4854809189363524,0.8144078144078144,0.7304941200921388,0.021043655782101
adult,4,knn+quantile+zscore,0.3773609101772308,0.0045266340777986,0.3908770664272119,0.4854809189363524,0.8131868131868132,0.7259953161592505,0.0287802387506533
adult,4,knn+winsor+quantile,0.3880051970481872,0.0401263594491563,0.5065702971032996,0.5036125634416232,0.8107448107448108,0.7267914214077413,0.0306198442666376
adult,4,knn+winsor+quantile+zscore,0.3882778584957123,0.0401263594491563,0.5065702971032996,0.5036125634416232,0.8095238095238095,0.7255644911846582,0.0193038111932403
adult,5,mean,0.3465164005756378,0.0091288294441114,0.4267427954984722,0.5006830550176095,0.8302808302808303,0.7332216298552932,0.0168057611719301
adult,5,mean+zscore,0.3460959792137146,0.0091288294541362,0.426742793474817,0.5006830550176095,0.8278388278388278,0.7293830921553693,0.0126029274111411
adult,5,mean+winsor,0.379599392414093,0.0137314517320089,0.4076925359938368,0.4940651985829031,0.8107448107448108,0.7091785890195988,0.0200826955802274
adult,5,mean+winsor+zscore,0.3789254128932953,0.013731451732009,0.4076925359938367,0.4940651985829031,0.8107448107448108,0.7117251527723845,0.01860921614336
adult,5,mean+winsor+yeojohnson,0.3812784254550934,0.0125389088956235,0.3985806215190126,0.4919750353205787,0.8156288156288156,0.7166836576900608,0.0191748231030791
adult,5,mean+winsor+yeojohnson+zscore,0.3809680342674255,0.012538908895631,0.3985806215195251,0.4919750353205787,0.8083028083028083,0.7067241131565083,0.0051329151905791
adult,5,mean+quantile,0.3535749018192291,0.0033197146481834,0.3648370968904691,0.4919760292165664,0.8327228327228328,0.7463060480196799,0.0036649429608904
adult,5,mean+quantile+zscore,0.3528159558773041,0.0033197146633309,0.3648371006988415,0.4919760292165664,0.8315018315018315,0.745004873294347,0.003798389172816
adult,5,mean+winsor+quantile,0.3806313276290893,0.0156063757519586,0.4724035764576094,0.4915670410175904,0.8034188034188035,0.6952061523241112,0.0195368434483314
adult,5,mean+winsor+quantile+zscore,0.3801432847976684,0.0156063757519586,0.4724035764576094,0.4915670410175904,0.8034188034188035,0.696572434503469,0.0187551578613718
adult,5,median,0.3435872793197632,0.0094206759831343,0.4550737820330252,0.5013703340931669,0.8266178266178266,0.7188914027149321,0.0165342649988493
adult,5,median+zscore,0.343955397605896,0.0094206758625275,0.4550737809136471,0.5013703340931669,0.8290598290598291,0.7241999730598264,0.0157964515598702
adult,5,median+winsor,0.3796902894973755,0.0508225368240519,0.5064589659373026,0.4976501814108652,0.8058608058608059,0.691971983905648,0.018909343287476
adult,5,median+winsor+zscore,0.3805449903011322,0.050822536824052,0.5064589659373026,0.4976501814108652,0.8058608058608059,0.6905107650186211,0.0159430220741346
adult,5,median+winsor+yeojohnson,0.3800167441368103,0.0490417643614212,0.500499710588743,0.4961628160651359,0.811965811965812,0.7064652764848259,0.0097742773528792
adult,5,median+winsor+yeojohnson+zscore,0.3819465935230255,0.0490417643614211,0.5004997105887431,0.4961628160651359,0.8083028083028083,0.6972701267819515,0.011092866878952
adult,5,median+quantile,0.3562972247600555,0.0067976574899708,0.4528144862028278,0.4958179341573725,0.8315018315018315,0.7357520948675744,0.03291463131433
adult,5,median+quantile+zscore,0.3548597395420074,0.0067976576189301,0.4528144850211473,0.4958179341573725,0.8241758241758241,0.7242630555139907,0.0235664225177741
adult,5,median+winsor+quantile,0.3820296227931976,0.0605738988056508,0.5635873526661097,0.4958656411647864,0.8034188034188035,0.6789103421069933,0.0251221248518416
adult,5,median+winsor+quantile+zscore,0.3803368508815765,0.0605738988056508,0.5635873526661097,0.4958656411647864,0.796092796092796,0.6652782434406792,0.0310835555941776
adult,5,knn,0.3796057403087616,0.0076229919024756,0.4048996071311203,0.4977913146411314,0.8315018315018315,0.7357520948675744,0.0155063978918305
adult,5,knn+zscore,0.3776712417602539,0.007622991497196,0.4048996080918075,0.4977913146411314,0.8278388278388278,0.7306279260176769,0.0148185575983608
adult,5,knn+winsor,0.3904298543930053,0.0132385347963879,0.4065727625054129,0.4904737554310204,0.8107448107448108,0.7025133282559025,0.0257857112220792
adult,5,knn+winsor+zscore,0.3905252814292907,0.0132385806869258,0.406572783292814,0.4904772340669776,0.8070818070818071,0.6974552970222954,0.0287120003112215
adult,5,knn+winsor+yeojohnson,0.392285019159317,0.0325011041279269,0.4298234531023698,0.4883746471048058,0.8107448107448108,0.7011265582879139,0.0252991785205473
adult,5,knn+winsor+yeojohnson+zscore,0.3937257826328277,0.012684085675375,0.3968847191339043,0.4892890314135735,0.8021978021978022,0.6868970529932602,0.0274127769819546
adult,5,knn+quantile,0.3768414258956909,0.0046191632504672,0.3937358214303788,0.4937064021313105,0.8253968253968254,0.7292824831201733,0.0149145947998987
adult,5,knn+quantile+zscore,0.3766189515590668,0.0046191631884692,0.3937358215740251,0.4937064021313105,0.8327228327228328,0.7382696869817144,0.0244665132774101
adult,5,knn+winsor+quantile,0.3920376300811767,0.0413605572714674,0.5026743508902161,0.4873414922254971,0.8058608058608059,0.7003417210313763,0.0185982948840028
adult,5,knn+winsor+quantile+zscore,0.389997124671936,0.0413605572714674,0.5026743508902161,0.4873414922254971,0.8095238095238095,0.7066511149480181,0.0180075702067551
adult,6,mean,0.3262645006179809,0.0084684065231078,0.4252865210823596,0.5014856260277506,0.8412698412698413,0.7438999749841245,0.0144912502267858
adult,6,mean+zscore,0.3264333009719848,0.0084684063940374,0.4252865216662528,0.5014856260277506,0.8424908424908425,0.7477033219743192,0.0153678355053958
adult,6,mean+winsor,0.3646545708179474,0.0129268279649071,0.4051729784283133,0.5061753242461423,0.8266178266178266,0.7229416809605489,0.0285594803218585
adult,6,mean+winsor+zscore,0.3639958500862121,0.012926827964907,0.4051729784283132,0.5061753242461423,0.8266178266178266,0.7242555007587254,0.0218806774042756
adult,6,mean+winsor+yeojohnson,0.3644653856754303,0.0122819405099363,0.3960698530935678,0.5043778633522223,0.8278388278388278,0.7268430800672727,0.0215755667587485
adult,6,mean+winsor+yeojohnson+zscore,0.3643486201763153,0.0122819405099666,0.3960698530934717,0.5043778633522223,0.8278388278388278,0.7255472821863242,0.0205215897606696
adult,6,mean+quantile,0.3351275622844696,0.0032811642587976,0.3582247249084051,0.4992190462275932,0.8351648351648352,0.7334016516969075,0.0262647782053266
adult,6,mean+quantile+zscore,0.3336252868175506,0.0032811642556073,0.3582247235732135,0.4992190462275932,0.8400488400488401,0.7437917455708203,0.0269552436503735
adult,6,mean+winsor+quantile,0.3683469295501709,0.0155433271366589,0.4629386051012044,0.5082714508843935,0.8229548229548229,0.712246514997686,0.0193560306114736
adult,6,mean+winsor+quantile+zscore,0.3661226332187652,0.0155433271366589,0.4629386051012044,0.5082714508843935,0.8253968253968254,0.7176032310567243,0.0155167488679199
adult,6,median,0.3393254280090332,0.0086347352366709,0.4554578667332805,0.502415912672323,0.8473748473748474,0.7566908530020605,0.0131522083748245
adult,6,median+zscore,0.3396072089672088,0.0086347351877344,0.4554578663424291,0.502415912672323,0.8485958485958486,0.7603409541429893,0.0187939571373628
adult,6,median+winsor,0.3826246857643127,0.050167328403334,0.5048119604029087,0.5112725198195284,0.818070818070818,0.714028941355674,0.0172972761376582
adult,6,median+winsor+zscore,0.3802681863307953,0.050167328403334,0.5048119604029087,0.5112725198195284,0.8205128205128205,0.7191652845716205,0.0146785490533225
adult,6,median+winsor+yeojohnson,0.3834441602230072,0.0487948575573112,0.4986519719570595,0.5110354756264401,0.8192918192918193,0.7152883477084391,0.0197099677954546
adult,6,median+winsor+yeojohnson+zscore,0.3818888366222381,0.0487948575573113,0.4986519719570595,0.5110354756264401,0.8229548229548229,0.7229861650536393,0.0202834946768624
adult,6,median+quantile,0.3545103669166565,0.0067260274383316,0.4492274388791671,0.5011094363963716,0.8302808302808303,0.7368550010748538,0.0201356066015613
adult,6,median+quantile+zscore,0.3549975454807281,0.0067260275401993,0.4492274363179434,0.5011094363963716,0.8363858363858364,0.7457464553794829,0.0120672463497399
adult,6,median+winsor+quantile,0.3834271132946014,0.0628522323536845,0.5553811996965048,0.5148092986920826,0.8192918192918193,0.722926267281106,0.0111094863132388
adult,6,median+winsor+quantile+zscore,0.3832437098026275,0.0628522323536845,0.5553811996965048,0.5148092986920826,0.8168498168498168,0.7191820276497696,0.0192371706531743
adult,6,knn,0.348598301410675,0.0068972404032526,0.404679669577339,0.5015422780990546,0.8351648351648352,0.7346938775510203,0.0209789976241096
adult,6,knn+zscore,0.3491183817386627,0.0068972402147976,0.4046796688342414,0.5015422780990546,0.833943833943834,0.733372910243398,0.0287118102167989
adult,6,knn+winsor,0.3698260486125946,0.0132035607979241,0.4068006208473473,0.5049185427695807,0.8205128205128205,0.7008401314988433,0.02028207013313
